"time","cohort","age","catatrans","obs_proportion","mx","my","catatransT","OD_proportion","OC_proportion","SD_proportion","SC_proportion","sqdif_OD","sqdif_OC","sqdif_SD","sqdif_SC"
2004,1984,20,"pI",0.277884615384615,"I","I","pI04",0.266260883330537,0.30319406959637,0.26529517635535,0.262660311107474,0.000135111146865007,0.000640568472496904,0.000158493975071581,0.000231779440722972
2005,1984,21,"pI",0.272115384615385,"I","I","pI05",0.261371823764696,0.303353483384216,0.261287561684536,0.286060665829755,0.000115424099752455,0.000975818814691258,0.000117241749421817,0.000194470868147865
2006,1984,22,"pI",0.231730769230769,"I","I","pI06",0.257366026101853,0.296411237275438,0.258268369434274,0.324653490950963,0.000657166394846458,0.00418356294647737,0.000704244224561056,0.00863463221188856
2007,1984,23,"pI",0.251923076923077,"I","I","pI07",0.25435088871828,0.283299475607564,0.256109589322505,0.387208385367289,5.89427011292743e-06,0.000984478394407902,1.75268860705646e-05,0.0183021146808455
2008,1984,24,"pI",0.236538461538462,"I","I","pI08",0.252185670704702,0.265309197790015,0.254606125013654,0.48732233195323,0.00024483515469208,0.000827755264456443,0.000326440463452799,0.0628925496602114
2009,1984,25,"pI",0.238461538461538,"I","I","pI09",0.250675111867242,0.243879519717092,0.253573279315561,0.646020375104736,0.000149171375336503,2.9354520885534e-05,0.000228364711639129,0.166104205325957
2010,1984,26,"pI",0.230769230769231,"I","I","pI10",0.249641021040074,0.220423168622661,0.252868328136149,0.895743038739998,0.000356144468026706,0.000107041001940689,0.000488370104432522,0.442190165287143
2000,1980,20,"pig",NA,"I","G","pig00",NA,NA,NA,NA,NA,NA,NA,NA
2001,1980,21,"pig",0.0365997638724911,"I","G","pig01",0.0623036599763872,0.0239532696132889,0.0171416585099992,0.0422706021251476,0.000660690274919885,0.000159933817048034,0.000378617864297839,3.21584064877915e-05
2002,1980,22,"pig",0.0283353010625738,"I","G","pig02",0.0621683463329398,0.0233678290630979,0.0166890837034983,0.0446017201558442,0.00114467495226663,2.46757780655772e-05,0.000135634378774832,0.000264596390117911
2003,1980,23,"pig",0.0354191263282172,"I","G","pig03",0.0598538515590891,0.0227899229226734,0.0162228723639217,0.0484127640602363,0.000597055797108205,0.0001594967786586,0.000368496166261732,0.00016883462151095
2004,1980,24,"pig",0.0377804014167651,"I","G","pig04",0.0594950571736291,0.0222203268326537,0.0158958461535104,0.0546563649622758,0.000471526274639107,0.000242115921063107,0.000478933759070445,0.000284798145589407
2005,1980,25,"pig",0.0460448642266824,"I","G","pig05",0.0592797472652714,0.0216597290097601,0.0156884511099895,0.0649052052945236,0.000175162129045131,0.000594634819547583,0.000921511817311325,0.000355712465195295
2006,1980,26,"pig",0.0377804014167651,"I","G","pig06",0.0592222646798787,0.0211087337090986,0.0155624279728651,0.0817591254026685,0.000459753500194061,0.000277944504154848,0.000493638343953843,0.00193412816342828
2007,1980,27,"pig",0.038961038961039,"I","G","pig07",0.0591985964338151,0.0205678650384837,0.0154875913768052,0.109521320995068,0.000409558732463917,0.000338308846945367,0.000551002741489769,0.00497875340072168
2008,1980,28,"pig",0.038961038961039,"I","G","pig08",0.0591910214076574,0.0200375710438559,0.0154437813097766,0.15532240423555,0.000409252189790489,0.000358097638012655,0.000553061407435857,0.0135399673285482
2009,1980,29,"pig",0.025974025974026,"I","G","pig09",0.0591882300231314,0.0195182279911478,0.0154183809419215,0.230990326328076,0.00110318335061561,4.16773275957339e-05,0.000111421642043792,0.042031683410862
2010,1980,30,"pig",0.025974025974026,"I","G","pig10",0.0591872812419768,0.0190101447766545,0.0154037546692927,0.356163124286083,0.00110312032549406,4.84956413311043e-05,0.000111730635455668,0.109024840644129
2000,1981,19,"pig",NA,"I","G","pig00",NA,NA,NA,NA,NA,NA,NA,NA
2001,1981,20,"pig",0.0392156862745098,"I","G","pig01",0.0791502167182662,0.0302689688709116,0.0271247634779293,0.0542360681114551,0.00159476672176331,8.00437522998475e-05,0.000146190414072869,0.000225611870527636
2002,1981,21,"pig",0.0350877192982456,"I","G","pig02",0.0764280455637771,0.0287349668163889,0.0252330078601588,0.055971269871001,0.00170902257574059,4.03574640957362e-05,9.7115337527959e-05,0.000436122684524833
2003,1981,22,"pig",0.0423116615067079,"I","G","pig03",0.0721900707221202,0.0272091994814837,0.0230751111904136,0.0585229371079473,0.000892719337243635,0.000228084359223341,0.000370044868071325,0.000262805456619338
2004,1981,23,"pig",0.0309597523219814,"I","G","pig04",0.0697671769142517,0.025706693813533,0.0215893823506734,0.062298151924182,0.00150601620348475,2.75946236931819e-05,8.78038333991904e-05,0.000982095289627202
2005,1981,24,"pig",0.0309597523219814,"I","G","pig05",0.0684435210139467,0.0242399896654151,0.0206364110442394,0.0679167342440182,0.00140503291535275,4.51552101605834e-05,0.000106571375136732,0.00136581851278575
2006,1981,25,"pig",0.0361197110423117,"I","G","pig06",0.0677228619355937,0.0228191891970635,0.0200365631399354,0.0763263491854854,0.000998759146383554,0.000176903881355925,0.00025866764644971,0.00161657375077611
2007,1981,26,"pig",0.0350877192982456,"I","G","pig07",0.0673306057772552,0.0214520930441216,0.0196616069721202,0.0889814062300809,0.0010396037284983,0.000185930303342156,0.000237964941498239,0.00290452949110668
2008,1981,27,"pig",0.0319917440660475,"I","G","pig08",0.0671171043491207,0.0201443979191742,0.0194280566667528,0.108121663199691,0.0012337909350157,0.000140359610723833,0.000157846241067196,0.00579576458729504
2009,1981,28,"pig",0.0247678018575851,"I","G","pig09",0.0670008976649631,0.0188999323066511,0.0192829196565632,0.137206868838648,0.00178363438147516,3.44318930667784e-05,3.0083932759087e-05,0.0126425437835719
2010,1981,29,"pig",0.0319917440660475,"I","G","pig10",0.0669376475410577,0.0177209102144696,0.0191928778827055,0.181595882493537,0.00122121616968473,0.00020365669881934,0.000163810975579095,0.0223813982346316
2000,1982,18,"pig",NA,"I","G","pig00",NA,NA,NA,NA,NA,NA,NA,NA
2001,1982,19,"pig",0.02465483234714,"I","G","pig01",0.122547189349112,0.0269624963528354,0.0304022202478905,0.0495497041420118,0.00958291355940161,5.32531316318217e-06,3.30324676816925e-05,0.000619754641683103
2002,1982,20,"pig",0.0335305719921105,"I","G","pig02",0.129282400075345,0.0255414627793021,0.0312713180355782,0.0534544109822485,0.00916841258128133,6.38258660141799e-05,5.10422844010642e-06,0.000396959360104946
2003,1982,21,"pig",0.0394477317554241,"I","G","pig03",0.114001585705975,0.0240669572146584,0.0279525412269577,0.0593804575914083,0.00555827713888003,0.000236568225473866,0.000132139405285742,0.000397313559252515
2004,1982,22,"pig",0.0276134122287968,"I","G","pig04",0.112004195751221,0.0225719130132654,0.0257134931617173,0.0683901159994554,0.00712180434352871,2.54167143402037e-05,3.60969246145224e-06,0.00166273957040004
2005,1982,23,"pig",0.0502958579881657,"I","G","pig05",0.10858988270986,0.0210850067055892,0.0243062835471207,0.082112593948722,0.00339819331825347,0.000853273832652801,0.000675457979626616,0.00101230468718376
2006,1982,24,"pig",0.019723865877712,"I","G","pig06",0.107460253696635,0.0196300266543927,0.0234275373829187,0.103051281000319,0.00769767374751245,8.80579983317576e-09,1.37171826184796e-05,0.00694345811101534
2007,1982,25,"pig",0.0276134122287968,"I","G","pig07",0.106549280936468,0.0182257035445671,0.0228781291830233,0.135059979851733,0.00623087136863468,8.81290743399627e-05,2.24229055235905e-05,0.0115447648939501
2008,1982,26,"pig",0.0424063116370809,"I","G","pig08",0.106131460710294,0.0168859077304032,0.0225341281402814,0.184082356637672,0.00406089462440329,0.00065129101555997,0.00039490367693047,0.0200721017270096
2009,1982,27,"pig",0.0285996055226824,"I","G","pig09",0.10586317386278,0.0156201036678038,0.0223185630555457,0.259302057344847,0.00596965899264498,0.000168467468400798,3.94514944739751e-05,0.0532236212767581
2010,1982,28,"pig",0.0276134122287968,"I","G","pig10",0.105723511996961,0.0144339557099187,0.022183437147505,0.374934537097468,0.00610118768579261,0.000173698074132998,2.94846293834508e-05,0.120631963780039
2000,1983,17,"pig",NA,"I","G","pig00",NA,NA,NA,NA,NA,NA,NA,NA
2001,1983,18,"pig",0.0350047303689688,"I","G","pig01",0.0242843472090823,0.0229244623177107,0.00711507125985344,0.0279770860927152,0.000114926615094777,0.000145932876190246,0.00077783308522266,4.93877840735592e-05
2002,1983,19,"pig",0.0378429517502365,"I","G","pig02",0.0275255089397862,0.0221113231941108,0.0096375948320296,0.0291451116615894,0.000106449626146913,0.000247484137027909,0.000795542158883443,7.56524222076769e-05
2003,1983,20,"pig",0.0350047303689688,"I","G","pig03",0.0275853509189499,0.0208097098136566,0.00949084084426403,0.0306595598969181,5.50471914233619e-05,0.000201498608565736,0.000650958558678839,1.88805064311807e-05
2004,1983,21,"pig",0.032166508987701,"I","G","pig04",0.0268969558062272,0.0191371616559548,0.00888645107581715,0.0326187053793331,2.77681907323809e-05,0.000169763891891282,0.000541961096380668,2.04481576605038e-07
2005,1983,22,"pig",0.032166508987701,"I","G","pig05",0.0262091929905353,0.0172338858905955,0.00835319071830933,0.0351460207453884,3.54896138900865e-05,0.000222983232560211,0.000567074126999345,8.87749031419694e-06
2006,1983,23,"pig",0.0378429517502365,"I","G","pig06",0.025694493735794,0.0152386822493944,0.00796336773445227,0.0383949567166244,0.000147585032128673,0.000510952999666702,0.00089278954095631,3.04709482916871e-07
2007,1983,24,"pig",0.0283822138126774,"I","G","pig07",0.0253490861171422,0.0132698321326971,0.00769416806142253,0.042553462887502,9.1998636174226e-06,0.000228384080041403,0.000427995237006014,0.000200824300340719
2008,1983,25,"pig",0.032166508987701,"I","G","pig08",0.0251295373989549,0.0114146279717533,0.00751205476815851,0.0478471700577522,4.95189691408207e-05,0.000430640565700051,0.000607842112863519,0.000245883131593818
2009,1983,26,"pig",0.0255439924314096,"I","G","pig09",0.0249941941987192,0.00972751074225831,0.00738976811905922,0.0545392476375452,3.02278096669543e-07,0.00025016109302326,0.000329575860383135,0.000840724824468928
2010,1983,27,"pig",0.0340586565752129,"I","G","pig10",0.0249122857417192,0.00823429368022715,0.00730781515571081,0.0629234328901423,8.36560994237841e-05,0.000666897718931915,0.000715607516651347,0.000833175311710912
2000,1984,16,"pig",NA,"I","G","pig00",NA,NA,NA,NA,NA,NA,NA,NA
2001,1984,17,"pig",0.0375,"I","G","pig01",0.0197546153846154,0.0251427381656805,0.00648863136094675,0.024329375,0.000314898675147929,0.00015270192004193,0.000961704984867256,0.000173465362890625
2002,1984,18,"pig",0.025,"I","G","pig02",0.0224582279980769,0.0244313044134495,0.00859143646063399,0.02489667915875,6.46060490976001e-06,3.23414670162045e-07,0.000269240957425412,1.06751962366071e-08
2003,1984,19,"pig",0.0394230769230769,"I","G","pig03",0.0230380519938911,0.0228103766634179,0.00883327098285354,0.0255868691726755,0.000268469041930042,0.000275981809917276,0.000935736227460526,0.000191440644912269
2004,1984,20,"pig",0.0365384615384615,"I","G","pig04",0.0228358497262246,0.0204950475701115,0.00859447085391945,0.0264182199012526,0.000187761570476855,0.000257391131759848,0.000780866615377775,0.000102419290795497
2005,1984,21,"pig",0.0336538461538462,"I","G","pig05",0.0224191663764312,0.0177785697077106,0.00829657482682345,0.0274063581717507,0.000126218029701056,0.000252024402241225,0.000642991209152248,3.90311060864266e-05
2006,1984,22,"pig",0.0278846153846154,"I","G","pig06",0.0220075075609874,0.0149569332380327,0.00804780786435698,0.0285596204232014,3.45403963705496e-05,0.000167124965683073,0.00039349893259578,4.55631802116523e-07
2007,1984,23,"pig",0.0298076923076923,"I","G","pig07",0.021670219397776,0.0122681036534671,0.00786289667065013,0.0298711034476637,6.62184653596212e-05,0.000307637170159425,0.000481574055551545,4.0209726724714e-09
2008,1984,24,"pig",0.0346153846153846,"I","G","pig08",0.0214163448300792,0.00986407148044905,0.00773199931105802,0.0313054365320894,0.000174214651254076,0.000612627501903634,0.000722716405420883,1.09557563141098e-05
2009,1984,25,"pig",0.0298076923076923,"I","G","pig09",0.0212340334733359,0.00781404942527736,0.00764148599607993,0.0327772027827794,7.35076258079376e-05,0.000483720327239202,0.000491340702248965,8.81799246165209e-06
2010,1984,26,"pig",0.0346153846153846,"I","G","pig10",0.0211068444192218,0.0061253642282548,0.00757961421301806,0.0341162401668204,0.000182480658231348,0.000811681261659073,0.00073093288124948,2.49145180532473e-07
2000,1980,20,"pii",NA,"I","I","pii00",NA,NA,NA,NA,NA,NA,NA,NA
2001,1980,21,"pii",0.15702479338843,"I","I","pii01",0.124570637544274,0.176854956210474,0.226239242482322,0.169771523022432,0.00105327223155676,0.000393235357548789,0.00479063996337097,0.000162479116362353
2002,1980,22,"pii",0.160566706021251,"I","I","pii02",0.124300089925738,0.1752712107611,0.223966111142627,0.168882031393743,0.00131526744301937,0.000216222459644214,0.00401948456974429,6.91446360503957e-05
2003,1980,23,"pii",0.162927981109799,"I","I","pii03",0.119672463078764,0.173571685786383,0.221570929745992,0.166345769239447,0.00187103984013323,0.000113288449242328,0.00343899542474711,1.1681275699158e-05
2004,1980,24,"pii",0.147579693034238,"I","I","pii04",0.118955085554538,0.171762580204818,0.219857134919027,0.160537229901338,0.000819368153366916,0.00058481203190497,0.00522402860540905,0.000167897761662235
2005,1980,25,"pii",0.154663518299882,"I","I","pii05",0.118524592505432,0.169850256270254,0.218755427980992,0.148481441212158,0.00130602195757676,0.000230637010180755,0.00410777288657155,3.82180771185552e-05
2006,1980,26,"pii",0.139315230224321,"I","I","pii06",0.11840966117856,0.167841201203192,0.218080232312993,0.124819389336177,0.000437042817127089,0.000813731020287355,0.00620392555402844,0.000210129403054381
2007,1980,27,"pii",0.141676505312869,"I","I","pii07",0.118362338621541,0.165741989995825,0.217677196907607,0.080014536981161,0.000543550368511005,0.0005791475530256,0.00577610512287847,0.00380219833854055
2008,1980,28,"pii",0.15112160566706,"I","I","pii08",0.11834719302916,0.163559249632078,0.217440530280618,-0.00274142824294796,0.00107416212375936,0.000154694987400541,0.00439819976189878,0.0236738332039923
2009,1980,29,"pii",0.159386068476978,"I","I","pii09",0.118341611903586,0.161299624931207,0.21730306818451,-0.152845669358309,0.00168464741540502,3.66169830352231e-06,0.00335437885512235,0.0974886581116433
2010,1980,30,"pii",0.173553719008264,"I","I","pii10",0.118339714899889,0.158969746191344,0.217223831148953,-0.421389981378194,0.0030485862496797,0.000212692263124666,0.00190707869438034,0.353958006629532
2000,1981,19,"pii",NA,"I","I","pii00",NA,NA,NA,NA,NA,NA,NA,NA
2001,1981,20,"pii",0.174406604747162,"I","I","pii01",0.156097997936017,0.200280398951607,0.242439403042299,0.20569871001032,0.000335205083365123,0.000669453226533979,0.00462846164386678,0.000979195851800554
2002,1981,21,"pii",0.181630546955624,"I","I","pii02",0.150729402815583,0.197452033966025,0.235990654873848,0.206546744060888,0.000954880709163609,0.000250319451220264,0.00295502133288093,0.000620816878188324
2003,1981,22,"pii",0.165118679050568,"I","I","pii03",0.142371379104283,0.193791100069083,0.228125488323857,0.206688053865635,0.000517439654846257,0.000822107727063003,0.00396985801480063,0.00172801292251556
2004,1981,23,"pii",0.145510835913313,"I","I","pii04",0.137593010979707,0.189366875164356,0.222356674791484,0.205298704781178,6.2691951679234e-05,0.00192335217878908,0.00590528295288986,0.00357458926376106
2005,1981,24,"pii",0.146542827657379,"I","I","pii05",0.134982531254436,0.184259083641161,0.218488516406329,0.200934389303588,0.000133640452923894,0.00142251596543422,0.00517618212956081,0.00295844197831335
2006,1981,25,"pii",0.142414860681115,"I","I","pii06",0.13356126617154,0.178555144771898,0.215981444446873,0.191121881310695,7.8386135739968e-05,0.00130612013416255,0.00541204224696439,0.00237237385861039
2007,1981,26,"pii",0.142414860681115,"I","I","pii07",0.132787668782506,0.172347367747356,0.21438459328328,0.171697049226891,9.26828238526321e-05,0.000895954979270613,0.00517964241082716,0.000857446566030389
2008,1981,27,"pii",0.151702786377709,"I","I","pii08",0.132366606821212,0.165730219410693,0.213378047549974,0.135736961493175,0.000373887839841104,0.00019676887749484,0.00380383784066712,0.000254907564243589
2009,1981,28,"pii",0.151702786377709,"I","I","pii09",0.132137427022395,0.158797773514125,0.212747846889294,0.0718434341762327,0.000382803286702572,5.03388424659064e-05,0.00372649941286312,0.00637751613403943
2010,1981,29,"pii",0.140350877192982,"I","I","pii10",0.132012686773787,0.151641428977712,0.212355044835383,-0.0386076431983224,6.95254194667651e-05,0.000127476559603649,0.00518460015787492,0.0320261520206451
2000,1982,18,"pii",NA,"I","I","pii00",NA,NA,NA,NA,NA,NA,NA,NA
2001,1982,19,"pii",0.159763313609467,"I","I","pii01",0.0878862426035503,0.180075214745049,0.216967238979728,0.165688047337278,0.00516631333638966,0.000412573327741623,0.00327228907776629,3.51024697454569e-05
2002,1982,20,"pii",0.161735700197239,"I","I","pii02",0.0927164828319527,0.179052101802775,0.219123943734574,0.164572808072781,0.00476365236571659,0.000299857764564211,0.00329341049630053,8.04918109746483e-06
2003,1982,21,"pii",0.149901380670611,"I","I","pii03",0.081757656554669,0.17670040811389,0.210570682967065,0.161912678254325,0.00464356713638968,0.000718187871905603,0.00368076424113847,0.000144271269644518
2004,1982,22,"pii",0.138067061143984,"I","I","pii04",0.0803252034803087,0.173097568357631,0.204272196104793,0.156367161184097,0.00333412212645217,0.00122713643564539,0.00438311989517887,0.000334893661478143
2005,1982,23,"pii",0.121301775147929,"I","I","pii05",0.0778765863731245,0.168356360367081,0.200066562058846,0.14559585816542,0.0018857470201274,0.0022141339901464,0.00620389165712222,0.000590202469660733
2006,1982,24,"pii",0.131163708086785,"I","I","pii06",0.0770664588619545,0.162617676600909,0.197334577992162,0.125565830084888,0.00292651237369342,0.000989352135287484,0.00437858402403435,3.13362381241222e-05
2007,1982,25,"pii",0.138067061143984,"I","I","pii07",0.0764131434050231,0.156042196394099,0.195582696367921,0.0893993378213676,0.00380120557256258,0.000323105487259922,0.00330804829521292,0.00236854729340676
2008,1982,26,"pii",0.120315581854043,"I","I","pii08",0.0761134984277928,0.148801702072148,0.194467972849165,0.0254652025140958,0.00195382417922121,0.000811459045080307,0.00549857709029344,0.00899659446093195
2009,1982,27,"pii",0.1232741617357,"I","I","pii09",0.0759210931748189,0.141070718222693,0.193762276599953,-0.0857710682234278,0.00224231310213153,0.000316717422794737,0.00496857433711606,0.0436999081686647
2010,1982,28,"pii",0.131163708086785,"I","I","pii10",0.0758209329289003,0.133019029416896,0.1933170557864,-0.276929019685768,0.00306282276217618,3.44221723796388e-06,0.00386303863026925,0.166539674460843
2000,1983,17,"pii",NA,"I","I","pii00",NA,NA,NA,NA,NA,NA,NA,NA
2001,1983,18,"pii",0.131504257332072,"I","I","pii01",0.130259886471145,0.158730008619386,0.197275174379212,0.137863973509934,1.54845883952466e-06,0.000741241533158666,0.00432581352922176,4.04459898629578e-05
2002,1983,19,"pii",0.151371807000946,"I","I","pii02",0.147645297552658,0.16941844021255,0.221212219489871,0.136473523145412,1.38868726681769e-05,0.000325680970274161,0.00487768321662322,0.000221958861840076
2003,1983,20,"pii",0.157048249763482,"I","I","pii03",0.14796628659737,0.177335610667694,0.219973288677763,0.135497545490038,8.24820549506133e-05,0.000411577012457758,0.00395956052236385,0.000464432854681411
2004,1983,21,"pii",0.15042573320719,"I","I","pii04",0.144273773537063,0.181937202936562,0.214690932674636,0.135549495081154,3.7846607782868e-05,0.000992972724505143,0.00413001586259063,0.000221302460782537
2005,1983,22,"pii",0.148533585619678,"I","I","pii05",0.140584652082829,0.182935746317427,0.209772044882032,0.137711025562397,6.3185544373249e-05,0.00118350866067372,0.00375014889282693,0.000117127806193471
2006,1983,23,"pii",0.143803216650899,"I","I","pii06",0.137823833934737,0.18033668528376,0.206009020786077,0.143836479543538,3.57530176663285e-05,0.00133469433034825,0.00386956206810413,1.10642002674481e-09
2007,1983,24,"pii",0.136234626300851,"I","I","pii07",0.135971086697825,0.174423734496508,0.203321765893728,0.157043085174472,6.94531223633636e-08,0.00145840798477955,0.00450068429875411,0.000432991960695139
2008,1983,25,"pii",0.126773888363292,"I","I","pii08",0.134793439596186,0.165701522687242,0.201460536969026,0.182496752571611,6.43132019770094e-05,0.00151536071405917,0.0055780954799564,0.00310503759557878
2009,1983,26,"pii",0.140018921475875,"I","I","pii09",0.13406746620495,0.154813465075324,0.200190385510825,0.228667410871216,3.54198198418259e-05,0.000218878520315999,0.00362060508410925,0.00785855467207586
2010,1983,27,"pii",0.146641438032167,"I","I","pii10",0.13362811380161,0.142454995372959,0.199329772097696,0.309328907136767,0.000169346607529592,1.75263021388338e-05,0.00277606054660088,0.0264672126036603
2000,1984,16,"pii",NA,"I","I","pii00",NA,NA,NA,NA,NA,NA,NA,NA
2001,1984,17,"pii",0.122115384615385,"I","I","pii01",0.145499076923077,0.157235404733728,0.200389890828402,0.146571086538462,0.00054679706594083,0.00123341581311283,0.00612689832289175,0.000598081356550387
2002,1984,18,"pii",0.139423076923077,"I","I","pii02",0.165412050775385,0.173890324584156,0.224651204091589,0.150031753945865,0.000675426761895936,0.00118799116133015,0.0072638336606521,0.000112544028173841
2003,1984,19,"pii",0.164423076923077,"I","I","pii03",0.169682640433866,0.186874705012355,0.227148812623621,0.156298288444354,2.76630083240192e-05,0.000504075603859265,0.00393451791917447,6.60121878239814e-05
2004,1984,20,"pii",0.1625,"I","I","pii04",0.168193355893295,0.194911896000726,0.224682869214848,0.16711027984711,3.24143013277189e-05,0.00105053100236191,0.00386670922379084,2.12546802686659e-05
2005,1984,21,"pii",0.156730769230769,"I","I","pii05",0.165124349406266,0.197249089719228,0.221533348260489,0.185193853158262,7.0452188162491e-05,0.00164173429520549,0.00419937424890305,0.00081014714666352
2006,1984,22,"pii",0.153846153846154,"I","I","pii06",0.162092350225914,0.193806565261149,0.218837901234079,0.214800474059021,6.79997547335639e-05,0.00159683448045567,0.00422392722853582,0.00371542915261268
2007,1984,23,"pii",0.129807692307692,"I","I","pii07",0.159608114747325,0.18515692057541,0.216794057490969,0.2625349517723,0.000888065177580581,0.00306353706983186,0.0075666277277983,0.0176165254049853
2008,1984,24,"pii",0.1375,"I","I","pii08",0.157738247147529,0.172357991281717,0.215325719865178,0.338626567804484,0.000409586647604447,0.00121507955619627,0.00605684267253322,0.0404518962768117
2009,1984,25,"pii",0.138461538461538,"I","I","pii09",0.156395465544228,0.15671387855304,0.214299684882651,0.458878853188057,0.000321625740607224,0.000333147918815831,0.00575142445259016,0.102667255576553
2010,1984,26,"pii",0.126923076923077,"I","I","pii10",0.155458677375589,0.139543712032159,0.213593193419986,0.647658294292277,0.000814280493185388,0.000159280430556591,0.00751170909358778,0.271165166608548
2000,1980,20,"pia",NA,"I","A","pia00",NA,NA,NA,NA,NA,NA,NA,NA
2001,1980,21,"pia",0.0885478158205431,"I","A","pia01",0.0952980755608028,0.081364147257701,0.038791472089143,0.0701302479338843,4.55660065609713e-05,5.16050940207662e-05,0.00247569374151724,0.000339206806859685
2002,1980,22,"pia",0.101534828807556,"I","A","pia02",0.09509110329268,0.081617306221085,0.0377672979717792,0.0687419273170012,4.15215985110652e-05,0.000396707705982586,0.00406629798889175,0.00107537438816924
2003,1980,23,"pia",0.0968122786304604,"I","A","pia03",0.0915509116261375,0.0818186167991154,0.0367122644605075,0.0665988978927609,2.76819827541784e-05,0.000224809895112733,0.00361201170322855,0.000912848375601194
2004,1980,24,"pia",0.0791027154663518,"I","A","pia04",0.0910021089639934,0.0819676498195025,0.0359722060754809,0.0632815514289577,0.000141595565611714,8.20784884786264e-06,0.001860240840316,0.000250309231498132
2005,1980,25,"pia",0.063754427390791,"I","A","pia05",0.0906727764669389,0.0820641209586947,0.0355028723154205,0.0581312834466341,0.000724597516985352,0.000335244878550535,0.000798150364176692,3.16197478167084e-05
2006,1980,26,"pia",0.0791027154663518,"I","A","pia06",0.0905848525830408,0.0821078918609571,0.035217682699521,0.0501109670976076,0.000131839472766447,9.03108516269294e-06,0.00192589610094581,0.000840521473476582
2007,1980,27,"pia",0.063754427390791,"I","A","pia07",0.0905486502427191,0.0820989704369724,0.0350483279241,0.0375819905562303,0.000717930378238783,0.000336522259573202,0.000824040146591557,0.000684996449859069
2008,1980,28,"pia",0.0743801652892562,"I","A","pia08",0.090537063677573,0.0820375103396227,0.0349491860008508,0.0179468371641998,0.000261045365530394,5.86349332203725e-05,0.00155480212764266,0.00318472052327029
2009,1980,29,"pia",0.0708382526564345,"I","A","pia09",0.0905327940476094,0.0819238096222528,0.0348917051182319,-0.0129256358353345,0.000387874960608701,0.000122889573242403,0.00129215427991626,0.00701638901526151
2010,1980,30,"pia",0.0554899645808737,"I","A","pia10",0.0905313428163624,0.0817583085923471,0.0348586059495536,-0.0616270757734931,0.00122789818864259,0.000690025897105111,0.000425652958974145,0.0137164011413664
2000,1981,19,"pia",NA,"I","A","pia00",NA,NA,NA,NA,NA,NA,NA,NA
2001,1981,20,"pia",0.0918472652218782,"I","A","pia01",0.0702213415892673,0.0749201884210313,0.0359053897233218,0.045534778121775,0.00046768057296352,0.000286525929021769,0.00312949343429598,0.00214484646139722
2002,1981,21,"pia",0.0908152734778122,"I","A","pia02",0.067806256471001,0.0763595396596283,0.0334012490780918,0.0445782605779154,0.000529414863619725,0.000208968240222184,0.00329637019777169,0.00213786136190522
2003,1981,22,"pia",0.0897832817337461,"I","A","pia03",0.0640463643147737,0.0775415772477387,0.0305448141833542,0.0432732904480895,0.000662388918231008,0.000149859328722735,0.00350919603771883,0.00216317928939185
2004,1981,23,"pia",0.102167182662539,"I","A","pia04",0.0618967952956204,0.0784464208426698,0.0285781362782195,0.0414894695353849,0.00162170409868166,0.000562674541314948,0.00541534774775348,0.00368178487034117
2005,1981,24,"pia",0.0712074303405573,"I","A","pia05",0.0607224600003321,0.0790581840664804,0.0273166762039041,0.0390456963659248,0.000109934603035401,6.16343340650961e-05,0.00192639829868414,0.00103437713225503
2006,1981,25,"pia",0.0856553147574819,"I","A","pia06",0.0600830979188541,0.0793655330742482,0.0265226500072783,0.0356894292095045,0.000653938274041802,3.95613536227432e-05,0.00349667204045997,0.00249658971859358
2007,1981,26,"pia",0.0825593395252838,"I","A","pia07",0.0597350918763283,0.0793621044789082,0.026026315823737,0.0310669406164285,0.000520946280740852,1.02223119417722e-05,0.00319598276883965,0.00265146714538868
2008,1981,27,"pia",0.0701754385964912,"I","A","pia08",0.0595456753802472,0.0790467569981044,0.0257171623543975,0.0246803913066293,0.000112991866033414,7.8700290182801e-05,0.00197653832641832,0.00206979932790678
2009,1981,28,"pia",0.0773993808049536,"I","A","pia09",0.0594425778828363,0.0784236401692058,0.025525042673119,0.0158254994491676,0.00032244677118376,1.04910724525849e-06,0.00269094695661591,0.00379134286521641
2010,1981,29,"pia",0.065015479876161,"I","A","pia10",0.0593864629568073,0.0775020741192349,0.0254058532473984,0.00350046875093387,3.16858314783696e-05,0.000155915035791167,0.00156892252166998,0.00378409659373682
2000,1982,18,"pia",NA,"I","A","pia00",NA,NA,NA,NA,NA,NA,NA,NA
2001,1982,19,"pia",0.0966469428007889,"I","A","pia01",0.0706316568047337,0.0740273776595124,0.0336956295297784,0.0658273372781065,0.000676795105456546,0.000511644727180454,0.00396286784254491,0.000949848084573758
2002,1982,20,"pia",0.109467455621302,"I","A","pia02",0.0745135825759369,0.0762894167269344,0.0346588748730559,0.0627935205899408,0.00122177324087149,0.00110078226487615,0.00559632375356683,0.0021784562113117
2003,1982,21,"pia",0.0887573964497041,"I","A","pia03",0.065706287672098,0.0781908101666857,0.0309805818759167,0.0583122718078172,0.000531353615877032,0.000111652745676473,0.00333816030229381,0.000926905614460028
2004,1982,22,"pia",0.0897435897435897,"I","A","pia04",0.0645550661505055,0.0796823439101133,0.0284989823910586,0.051690164207896,0.000634461720799359,0.000101228667721646,0.00375090192976571,0.00144806319500059
